sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
;60;Session genius.core.session.Session@6c4e7d3b failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class];60rounds;No;;0;;;;;;Agent10;Agent10;Agent10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;57;Session genius.core.session.Session@50966002 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent10;Agent10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.541;61;;60rounds;Yes;No;3;0.61410;0.88333;0.00000;0.18096;2.25469;ConcederNegotiationParty@6;Agent10@7;Agent10@8;0.6141025954082927;0.8833333650274556;0.7572531444390406;0.6141025954082927;0.8833333650274556;0.7572531444390406;0.563755127283243;0.9089090657657394;0.5958379999752461;0.0;0.026000000000000016;0.005;0.6141025954082927;0.8573333650274556;0.7522531444390406;party1_utility.xml;party2_utility.xml;party3_utility.xml
;56;Session genius.core.session.Session@3ed80339 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class];60rounds;No;;0;;;;;;Agent10;BoulwareNegotiationParty;Agent10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;57;Session genius.core.session.Session@7d08b784 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class];60rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;Agent10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.436;60;;60rounds;Yes;No;3;0.50880;0.86638;0.10260;0.48933;1.95725;ConcederNegotiationParty@15;BoulwareNegotiationParty@16;Agent10@17;0.5820764373911005;0.5087983655772196;0.866379605027095;0.5820764373911005;0.5087983655772196;0.866379605027095;0.46918162366839733;0.29748028008047306;0.8158452020097164;0.0;0.0;0.024000000000000014;0.5820764373911005;0.5087983655772196;0.842379605027095;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.470;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@18;ConcederNegotiationParty@19;Agent10@20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010000000000000002;0.0;0.017000000000000008;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.441;57;;60rounds;Yes;No;3;0.44392;0.95889;0.03450;0.58997;1.95316;BoulwareNegotiationParty@21;ConcederNegotiationParty@22;Agent10@23;0.5503534331001401;0.44392313261478017;0.9588854050078842;0.5503534331001401;0.44392313261478017;0.9588854050078842;0.4693241332029695;0.48687493963813494;0.9109378035367743;0.0;0.0;0.01900000000000001;0.5503534331001401;0.44392313261478017;0.9398854050078842;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.237;29;;60rounds;Yes;No;3;0.45727;0.86114;0.13622;0.45189;1.97068;ConcederNegotiationParty@24;ConcederNegotiationParty@25;Agent10@26;0.4572693685325552;0.6522745568683499;0.8611362360769048;0.4572693685325552;0.6522745568683499;0.8611362360769048;0.3398155831890277;0.4263722639490788;0.9072479227614149;0.0;0.0;0.017000000000000008;0.4572693685325552;0.6522745568683499;0.8441362360769048;party1_utility.xml;party2_utility.xml;party3_utility.xml
;56;Session genius.core.session.Session@3bd0fa47 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent10;Agent10;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.409;54;;60rounds;Yes;No;3;0.61410;0.88333;0.00000;0.18096;2.25469;BoulwareNegotiationParty@30;Agent10@31;BoulwareNegotiationParty@32;0.6141025954082927;0.8833333650274556;0.7572531444390406;0.6141025954082927;0.8833333650274556;0.7572531444390406;0.563755127283243;0.9089090657657394;0.5958379999752461;0.0;0.02000000000000001;0.0;0.6141025954082927;0.8633333650274556;0.7572531444390406;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.410;54;;60rounds;Yes;No;3;0.61410;0.88333;0.00000;0.18096;2.25469;ConcederNegotiationParty@33;Agent10@34;BoulwareNegotiationParty@35;0.6141025954082927;0.8833333650274556;0.7572531444390406;0.6141025954082927;0.8833333650274556;0.7572531444390406;0.563755127283243;0.9089090657657394;0.5958379999752461;0.0;0.025000000000000015;0.0;0.6141025954082927;0.8583333650274556;0.7572531444390406;party1_utility.xml;party2_utility.xml;party3_utility.xml
;56;Session genius.core.session.Session@59a14ea4 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent10;BoulwareNegotiationParty;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.397;58;;60rounds;Yes;No;3;0.45247;0.84012;0.11336;0.51707;1.91719;BoulwareNegotiationParty@39;BoulwareNegotiationParty@40;BoulwareNegotiationParty@41;0.624609679881641;0.45246919686765785;0.8401159007943011;0.624609679881641;0.45246919686765785;0.8401159007943011;0.48581912367796243;0.40422006632704677;0.4952569897118527;0.0;0.0;0.0;0.624609679881641;0.45246919686765785;0.8401159007943011;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.314;51;;60rounds;Yes;No;3;0.40972;0.77699;0.21920;0.46217;1.85186;ConcederNegotiationParty@42;BoulwareNegotiationParty@43;BoulwareNegotiationParty@44;0.4097168348850426;0.6651592147959592;0.776985904966735;0.4097168348850426;0.6651592147959592;0.776985904966735;0.2157046757894739;0.6672376467203588;0.6981890292740508;0.0;0.0;0.0;0.4097168348850426;0.6651592147959592;0.776985904966735;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.399;59;;60rounds;Yes;No;3;0.59857;0.65735;0.20524;0.33462;1.91312;Agent10@45;ConcederNegotiationParty@46;BoulwareNegotiationParty@47;0.5985719265641439;0.6572029709226496;0.6573454136030965;0.5985719265641439;0.6572029709226496;0.6573454136030965;0.652657506773654;0.5163614923592168;0.34802628916297923;0.026000000000000016;0.0;0.0;0.5725719265641439;0.6572029709226496;0.6573454136030965;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.336;53;;60rounds;Yes;No;3;0.59141;0.84446;0.07328;0.38673;2.08001;BoulwareNegotiationParty@48;ConcederNegotiationParty@49;BoulwareNegotiationParty@50;0.6441322479276741;0.5914140154252978;0.8444615986567074;0.6441322479276741;0.5914140154252978;0.8444615986567074;0.5917064093922787;0.41737931642446013;0.6404630408162697;0.0;0.0;0.0;0.6441322479276741;0.5914140154252978;0.8444615986567074;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.211;31;;60rounds;Yes;No;3;0.40790;0.97572;0.03450;0.65301;1.87059;ConcederNegotiationParty@51;ConcederNegotiationParty@52;BoulwareNegotiationParty@53;0.4869713700960755;0.4078975575984926;0.9757177450548209;0.4869713700960755;0.4078975575984926;0.9757177450548209;0.3186189699660613;0.3107792561551237;0.9731649091554839;0.0;0.0;0.0;0.4869713700960755;0.4078975575984926;0.9757177450548209;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.236;27;;60rounds;Yes;No;3;0.74194;0.81813;0.00000;0.17645;2.31712;Agent10@54;Agent10@55;ConcederNegotiationParty@56;0.8181319145322238;0.7570449961959149;0.7419388596398198;0.8181319145322238;0.7570449961959149;0.7419388596398198;0.9511800175429733;0.6243955176897087;0.3843028327829601;0.01800000000000001;0.012000000000000004;0.0;0.8001319145322238;0.7450449961959149;0.7419388596398198;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.183;29;;60rounds;Yes;No;3;0.69241;0.85656;0.00000;0.09923;2.39713;BoulwareNegotiationParty@57;Agent10@58;ConcederNegotiationParty@59;0.8481615670516052;0.8565554440652603;0.6924080946242358;0.8481615670516052;0.8565554440652603;0.6924080946242358;0.9751882791489958;0.5927645062486693;0.3474404691447224;0.0;0.002;0.0;0.8481615670516052;0.8545554440652603;0.6924080946242358;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.150;20;;60rounds;Yes;No;3;0.61410;0.88333;0.00000;0.18096;2.25469;ConcederNegotiationParty@60;Agent10@61;ConcederNegotiationParty@62;0.6141025954082927;0.8833333650274556;0.7572531444390406;0.6141025954082927;0.8833333650274556;0.7572531444390406;0.563755127283243;0.9089090657657394;0.5958379999752461;0.0;0.015000000000000006;0.0;0.6141025954082927;0.8683333650274556;0.7572531444390406;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.413;56;;60rounds;Yes;No;3;0.51616;0.80098;0.10387;0.41864;1.96488;Agent10@63;BoulwareNegotiationParty@64;ConcederNegotiationParty@65;0.8009761327081807;0.5161607135777586;0.6477467887051136;0.8009761327081807;0.5161607135777586;0.6477467887051136;0.6930925948982607;0.5048591737717747;0.288707986362658;0.015000000000000006;0.0;0.0;0.7859761327081807;0.5161607135777586;0.6477467887051136;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.303;51;;60rounds;Yes;No;3;0.57015;0.80228;0.13979;0.21894;2.05614;BoulwareNegotiationParty@66;BoulwareNegotiationParty@67;ConcederNegotiationParty@68;0.6837055385431724;0.8022781032795586;0.5701514821040743;0.6837055385431724;0.8022781032795586;0.5701514821040743;0.686624077109592;0.6982437337299067;0.24908279397373878;0.0;0.0;0.0;0.6837055385431724;0.8022781032795586;0.5701514821040743;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.115;18;;60rounds;Yes;No;3;0.56655;0.87242;0.04212;0.22540;2.15168;ConcederNegotiationParty@69;BoulwareNegotiationParty@70;ConcederNegotiationParty@71;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.5665500617607802;0.8724202209876767;0.7127130127814056;0.49040180803010686;1.0;0.5053987878333921;0.0;0.0;0.0;0.5665500617607802;0.8724202209876767;0.7127130127814056;party1_utility.xml;party2_utility.xml;party3_utility.xml
