sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
;59;Session genius.core.session.Session@1924434e failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class];60rounds;No;;0;;;;;;Agent10;Agent10;Agent10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;49;Session genius.core.session.Session@1c7f37e9 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent10;Agent10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.349;61;;60rounds;Yes;No;3;0.51770;0.80369;0.12689;0.35505;2.03245;ConcederNegotiationParty@12;Agent10@13;Agent10@14;0.517695772875406;0.7110607693926493;0.8036931096395543;0.517695772875406;0.7110607693926493;0.8036931096395543;0.46091867132016345;0.6236559139784945;0.6881720430107526;0.0;0.02000000000000001;0.007;0.517695772875406;0.6910607693926493;0.7966931096395543;party1_utility.xml;party2_utility.xml;party3_utility.xml
;59;Session genius.core.session.Session@1d6e8922 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class];60rounds;No;;0;;;;;;Agent10;BoulwareNegotiationParty;Agent10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.306;57;;60rounds;Yes;No;3;0.58042;0.95256;0.00000;0.45005;2.13662;BoulwareNegotiationParty@18;BoulwareNegotiationParty@19;Agent10@20;0.5804225339677485;0.603641788474197;0.9525594478616071;0.5804225339677485;0.603641788474197;0.9525594478616071;0.4847440498488499;0.4098035625372577;0.9462365591397848;0.0;0.0;0.01900000000000001;0.5804225339677485;0.603641788474197;0.933559447861607;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.290;60;;60rounds;Yes;No;3;0.43887;0.93322;0.03213;0.56432;1.97755;ConcederNegotiationParty@21;BoulwareNegotiationParty@22;Agent10@23;0.605457392559787;0.43887354120716243;0.933220542342294;0.605457392559787;0.43887354120716243;0.933220542342294;0.46273443358568583;0.26386096191042036;0.7849462365591396;0.0;0.0;0.024000000000000014;0.605457392559787;0.43887354120716243;0.909220542342294;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.346;60;;60rounds;Yes;No;3;0.47202;0.81555;0.11971;0.47451;1.98808;Agent10@24;ConcederNegotiationParty@25;Agent10@26;0.7005091721817249;0.472017947157242;0.8155479985396392;0.7005091721817249;0.472017947157242;0.8155479985396392;0.6881720430107526;0.5659305765677565;0.5268817204301075;0.007;0.0;0.03200000000000002;0.6935091721817249;0.472017947157242;0.7835479985396392;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.330;56;;60rounds;Yes;No;3;0.46843;0.98317;0.00000;0.58070;2.00195;BoulwareNegotiationParty@27;ConcederNegotiationParty@28;Agent10@29;0.5503534331001401;0.4684319323150545;0.9831676599530632;0.5503534331001401;0.4684319323150545;0.9831676599530632;0.5114572440820333;0.429232576223639;0.9032258064516129;0.0;0.0;0.01800000000000001;0.5503534331001401;0.4684319323150545;0.9651676599530632;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.136;25;;60rounds;Yes;No;3;0.46843;0.98317;0.00000;0.58070;2.00195;ConcederNegotiationParty@30;ConcederNegotiationParty@31;Agent10@32;0.5503534331001401;0.4684319323150545;0.9831676599530632;0.5503534331001401;0.4684319323150545;0.9831676599530632;0.5114572440820333;0.429232576223639;0.9032258064516129;0.0;0.0;0.016000000000000007;0.5503534331001401;0.4684319323150545;0.9671676599530632;party1_utility.xml;party2_utility.xml;party3_utility.xml
;55;Session genius.core.session.Session@9e1fc19 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent10;Agent10;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
;49;Session genius.core.session.Session@62ccf969 failed: Failed to execute protocol: null:[negotiator.parties.BoulwareNegotiationParty, C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent10;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
0.325;55;;60rounds;Yes;No;3;0.47014;0.75915;0.18906;0.39104;1.92944;ConcederNegotiationParty@39;Agent10@40;BoulwareNegotiationParty@41;0.47014323922789353;0.7001476253528703;0.7591529779819194;0.47014323922789353;0.7001476253528703;0.7591529779819194;0.3875653520670273;0.7311827956989246;0.5499308669755572;0.0;0.025000000000000015;0.0;0.47014323922789353;0.6751476253528703;0.7591529779819194;party1_utility.xml;party2_utility.xml;party3_utility.xml
;57;Session genius.core.session.Session@7cf596f4 failed: Failed to execute protocol: null:[C:\Users\sstoi\IdeaProjects\Intelligent-Agent\out\production\Intelligent-Agent\group10\Agent10.class, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent10;BoulwareNegotiationParty;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;party1_utility;party2_utility;party3_utility
