sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Utility 1;Utility 2;Utility 3;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;User Bother 1;User Bother 2;User Bother 3;User Util. 1;User Util. 2;User Util. 3;Profile 1;Profile 2;Profile 3
0.837;30;;60rounds;Yes;No;3;0.62960;0.82482;0.04366;0.21210;2.27277;MaxOops@91;MaxOops@92;MaxOops@93;0.6296044738089837;0.8248246170529003;0.8183402113214985;0.6296044738089837;0.8248246170529003;0.8183402113214985;0.6337221823270304;0.8566864100273226;0.6666367720490504;0.0;0.0;0.0;0.6296044738089837;0.8248246170529003;0.8183402113214985;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.310;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;KLH@94;MaxOops@95;MaxOops@96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.336;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@97;MaxOops@98;MaxOops@99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.366;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;MaxOops@100;KLH@101;MaxOops@102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.024;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;KLH@103;KLH@104;MaxOops@105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.990;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@106;KLH@107;MaxOops@108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.387;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;MaxOops@109;Agent10@110;MaxOops@111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.068;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;KLH@112;Agent10@113;MaxOops@114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.048;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@115;Agent10@116;MaxOops@117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.578;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;MaxOops@118;MaxOops@119;KLH@120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.901;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;KLH@121;MaxOops@122;KLH@123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.071;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@124;MaxOops@125;KLH@126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.988;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;MaxOops@127;KLH@128;KLH@129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.322;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;KLH@130;KLH@131;KLH@132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.367;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;Agent10@133;KLH@134;KLH@135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
1.133;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;MaxOops@136;Agent10@137;KLH@138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
0.408;61;;60rounds;No;No;1;0.00000;0.00000;1.16592;1.41181;0.00000;KLH@139;Agent10@140;KLH@141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml
